DRPM,GP,MPG,ORPM,RPM,Season_End_Year,season_id,WINS,names,name_length_post_split,First_Name,Last_Name,Game_id,Person_id,Team_id,Season_Total_Minutes,Season_Total_Minutes*RPM
-1.98,37,11.6,-0.43,-2.41,2016,2015,0.19,Reggie Bullock,2,Reggie,Bullock,21500007.0,203493.0,1610612765.0,429.2,-1034.372
-2.04,47,22.8,-0.38,-2.42,2016,2015,0.49,TJ Warren,2,TJ,Warren,21500014.0,203933.0,1610612756.0,1071.6000000000001,-2593.2720000000004
-0.88,21,4.4,-1.63,-2.51,2016,2015,0.04,Aaron Harrison,2,Aaron,Harrison,21500178.0,1626151.0,1610612766.0,92.4,-231.924
-1.34,14,17.4,-1.18,-2.52,2016,2015,0.09,Xavier Munford,2,Xavier,Munford,21501017.0,204098.0,1610612763.0,243.59999999999997,-613.872
-0.36,37,14.6,-2.2,-2.56,2016,2015,0.2,Kendrick Perkins,2,Kendrick,Perkins,21500003.0,2570.0,1610612740.0,540.1999999999999,-1382.9119999999998
-0.66,68,18.1,-1.92,-2.58,2016,2015,0.42,Paul Pierce,2,Paul,Pierce,21500016.0,1718.0,1610612746.0,1230.8000000000002,-3175.4640000000004
-1.21,41,6.4,-1.39,-2.6,2016,2015,0.09,James Michael McAdoo,3,James,McAdoo,,,,262.40000000000003,-682.2400000000001
-0.5,45,11.3,-2.18,-2.68,2016,2015,0.14,Glenn Robinson III,3,Glenn,III,,,,508.50000000000006,-1362.7800000000002
-0.02,68,14.4,-2.68,-2.7,2016,2015,0.27,Kyle Singler,2,Kyle,Singler,21500022.0,202713.0,1610612760.0,979.2,-2643.84
-0.52,61,14.3,-2.22,-2.74,2016,2015,0.21,Miles Plumlee,2,Miles,Plumlee,21500012.0,203101.0,1610612749.0,872.3000000000001,-2390.1020000000003
-1.6,69,19.9,-1.21,-2.81,2016,2015,0.27,Lance Stephenson,2,Lance,Stephenson,21500016.0,202362.0,1610612746.0,1373.1,-3858.4109999999996
-2.15,31,22.7,-0.68,-2.83,2016,2015,0.13,Mike Dunleavy,2,Mike,Dunleavy,21500766.0,2399.0,1610612741.0,703.6999999999999,-1991.4709999999998
-1.97,78,22.4,-0.9,-2.87,2016,2015,0.28,Shane Larkin,2,Shane,Larkin,21500006.0,203499.0,1610612751.0,1747.1999999999998,-5014.464
-2.03,11,27.6,-1.06,-3.09,2016,2015,0.01,Jordan Hamilton,2,Jordan,Hamilton,21501084.0,202706.0,1610612740.0,303.6,-938.124
-1.92,80,24.6,-1.21,-3.13,2016,2015,-0.01,Dante Cunningham,2,Dante,Cunningham,21500003.0,201967.0,1610612740.0,1968.0,-6159.84
-2.81,72,17.5,-0.33,-3.14,2016,2015,-0.01,Jason Terry,2,Jason,Terry,21500010.0,1891.0,1610612745.0,1260.0,-3956.4
-2.3,80,17.9,-0.89,-3.19,2016,2015,-0.06,Derrick Williams,2,Derrick,Williams,21500012.0,202682.0,1610612752.0,1432.0,-4568.08
-2.0,76,31.7,-1.19,-3.19,2016,2015,-0.1,Jabari Parker,2,Jabari,Parker,21500065.0,203953.0,1610612749.0,2409.2,-7685.347999999999
-2.58,71,33.4,-0.67,-3.25,2016,2015,-0.18,Arron Afflalo,2,Arron,Afflalo,21500113.0,201167.0,1610612752.0,2371.4,-7707.05
-1.05,34,4.2,-2.22,-3.27,2016,2015,-0.01,Pat Connaughton,2,Pat,Connaughton,21500032.0,1626192.0,1610612757.0,142.8,-466.956
0.25,60,22.8,-3.61,-3.36,2016,2015,-0.21,Myles Turner,2,Myles,Turner,21500018.0,1626167.0,1610612754.0,1368.0,-4596.48
-2.37,39,26.6,-1.01,-3.38,2016,2015,-0.16,Jameer Nelson,2,Jameer,Nelson,21500010.0,2749.0,1610612743.0,1037.4,-3506.4120000000003
-2.29,72,14.7,-1.12,-3.41,2016,2015,-0.2,Brandon Rush,2,Brandon,Rush,21500003.0,201575.0,1610612744.0,1058.3999999999999,-3609.144
-1.82,37,15.5,-1.77,-3.59,2016,2015,-0.17,Tyus Jones,2,Tyus,Jones,21500111.0,1626145.0,1610612750.0,573.5,-2058.865
-2.03,67,21.9,-1.58,-3.61,2016,2015,-0.46,Austin Rivers,2,Austin,Rivers,21500016.0,203085.0,1610612746.0,1467.3,-5296.9529999999995
-1.54,76,16.6,-2.11,-3.65,2016,2015,-0.41,Jerian Grant,2,Jerian,Grant,21500012.0,1626170.0,1610612752.0,1261.6000000000001,-4604.84
-3.65,82,28.0,-0.06,-3.71,2016,2015,-0.86,Zach LaVine,2,Zach,LaVine,21500017.0,203897.0,1610612750.0,2296.0,-8518.16
-0.77,29,20.7,-2.95,-3.72,2016,2015,-0.23,Anthony Brown,2,Anthony,Brown,21500031.0,1626148.0,1610612747.0,600.3,-2233.116
0.14,77,19.0,-3.94,-3.8,2016,2015,-0.6,Tayshaun Prince,2,Tayshaun,Prince,21500017.0,2419.0,1610612750.0,1463.0,-5559.4
-0.4,51,14.1,-3.45,-3.85,2016,2015,-0.35,James Anderson,2,James,Anderson,21500016.0,202341.0,1610612758.0,719.1,-2768.5350000000003
-2.63,77,25.5,-1.32,-3.95,2016,2015,-1.04,Isaiah Canaan,2,Isaiah,Canaan,21500005.0,203477.0,1610612755.0,1963.5,-7755.825000000001
-2.35,23,20.0,-1.75,-4.1,2016,2015,-0.27,Greivis Vasquez,2,Greivis,Vasquez,21500012.0,202349.0,1610612749.0,460.0,-1885.9999999999998
-0.57,73,15.9,-3.59,-4.16,2016,2015,-0.77,JaKarr Sampson,2,JaKarr,Sampson,21500005.0,203960.0,1610612755.0,1160.7,-4828.512000000001
0.44,78,15.1,-3.52,-3.08,2016,2015,0.03,Noah Vonleh,2,Noah,Vonleh,21500015.0,203943.0,1610612757.0,1177.8,-3627.624
-0.92,30,10.2,-2.2,-3.12,2016,2015,0.0,Drew Gooden,2,Drew,Gooden,21500004.0,2400.0,1610612764.0,306.0,-954.72
-2.89,64,21.3,-0.24,-3.13,2016,2015,0.0,Trey Burke,2,Trey,Burke,21500007.0,203504.0,1610612762.0,1363.2,-4266.816
-1.12,29,6.9,-2.05,-3.17,2016,2015,-0.01,James Young,2,James,Young,21500110.0,203923.0,1610612738.0,200.10000000000002,-634.317
-1.6,79,17.9,-1.59,-3.19,2016,2015,-0.06,Mario Hezonja,2,Mario,Hezonja,21500004.0,1626209.0,1610612753.0,1414.1,-4510.978999999999
-1.57,72,19.9,-1.64,-3.21,2016,2015,-0.08,Gerald Henderson,2,Gerald,Henderson,21500123.0,201945.0,1610612757.0,1432.8,-4599.288
-1.4,46,14.2,-1.86,-3.26,2016,2015,-0.05,Tyler Ennis,2,Tyler,Ennis,21500065.0,203898.0,1610612749.0,653.1999999999999,-2129.432
-1.82,12,3.5,-1.53,-3.35,2016,2015,-0.01,Luis Montero,2,Luis,Montero,21500032.0,1626242.0,1610612757.0,42.0,-140.70000000000002
-1.22,53,14.6,-2.15,-3.37,2016,2015,-0.12,Justin Holiday,2,Justin,Holiday,21500019.0,203200.0,1610612737.0,773.8,-2607.706
-1.7,33,19.9,-1.7,-3.4,2016,2015,-0.12,C.J. Watson,2,C.J.,Watson,21500004.0,201228.0,1610612753.0,656.6999999999999,-2232.7799999999997
-0.94,63,10.7,-2.55,-3.49,2016,2015,-0.16,Kelly Oubre Jr.,3,Kelly,Jr.,,,,674.0999999999999,-2352.609
-4.9,74,22.5,1.3,-3.6,2016,2015,-0.5,J.J. Barea,2,J.J.,Barea,21500014.0,200826.0,1610612742.0,1665.0,-5994.0
-2.21,45,26.6,-1.44,-3.65,2016,2015,-0.4,Norris Cole,2,Norris,Cole,21500266.0,202708.0,1610612740.0,1197.0,-4369.05
-2.56,80,28.2,-1.1,-3.66,2016,2015,-0.77,D'Angelo Russell,2,D'Angelo,Russell,21500017.0,1626156.0,1610612747.0,2256.0,-8256.960000000001
-2.93,81,23.0,-0.79,-3.72,2016,2015,-0.71,Doug McDermott,2,Doug,McDermott,21500002.0,203926.0,1610612741.0,1863.0,-6930.360000000001
-2.02,68,30.4,-1.76,-3.78,2016,2015,-0.87,Emmanuel Mudiay,2,Emmanuel,Mudiay,21500010.0,1626144.0,1610612743.0,2067.2,-7814.015999999999
-2.25,62,17.8,-1.58,-3.83,2016,2015,-0.49,Bobby Portis,2,Bobby,Portis,21500053.0,1626171.0,1610612741.0,1103.6000000000001,-4226.7880000000005
-2.53,58,17.0,-1.33,-3.86,2016,2015,-0.45,Steve Blake,2,Steve,Blake,21500001.0,2581.0,1610612765.0,986.0,-3805.96
-2.27,7,24.1,-1.76,-4.03,2016,2015,-0.09,Briante Weber,2,Briante,Weber,21500967.0,1627362.0,1610612763.0,168.70000000000002,-679.8610000000001
-1.61,76,21.3,-2.51,-4.12,2016,2015,-1.02,Wayne Ellington,2,Wayne,Ellington,21500006.0,201961.0,1610612751.0,1618.8,-6669.456
-0.39,76,17.4,-3.85,-4.24,2016,2015,-0.91,Timofey Mozgov,2,Timofey,Mozgov,21500002.0,202389.0,1610612739.0,1322.3999999999999,-5606.976
-1.55,81,28.2,-2.75,-4.3,2016,2015,-1.72,Julius Randle,2,Julius,Randle,21500017.0,203944.0,1610612747.0,2284.2,-9822.06
-2.35,55,10.9,-2.01,-4.36,2016,2015,-0.46,Shabazz Napier,2,Shabazz,Napier,21500022.0,203894.0,1610612753.0,599.5,-2613.82
-1.31,52,9.3,-3.16,-4.47,2016,2015,-0.41,Adreian Payne,2,Adreian,Payne,21500017.0,203940.0,1610612750.0,483.6,-2161.692
-1.99,41,18.2,-2.66,-4.65,2016,2015,-0.7,Mo Williams,2,Mo,Williams,21500002.0,2590.0,1610612739.0,746.1999999999999,-3469.83
-3.64,62,15.8,-1.16,-4.8,2016,2015,-1.04,Markel Brown,2,Markel,Brown,21500006.0,203900.0,1610612751.0,979.6,-4702.08
-2.78,68,24.6,-2.09,-4.87,2016,2015,-1.91,Marco Belinelli,2,Marco,Belinelli,21500016.0,201158.0,1610612758.0,1672.8000000000002,-8146.536000000001
-1.32,66,13.0,-3.81,-5.13,2016,2015,-1.04,Johnny O'Bryant III,3,Johnny,III,,,,858.0,-4401.54
-1.91,39,8.0,-3.39,-5.3,2016,2015,-0.44,Terry Rozier,2,Terry,Rozier,21500005.0,1626179.0,1610612738.0,312.0,-1653.6
-4.37,82,20.5,-1.13,-5.5,2016,2015,-2.52,Shabazz Muhammad,2,Shabazz,Muhammad,21500017.0,203498.0,1610612750.0,1681.0,-9245.5
-3.64,50,20.9,-2.3,-5.94,2016,2015,-1.92,Terrence Jones,2,Terrence,Jones,21500010.0,203093.0,1610612745.0,1045.0,-6207.3
-1.91,41,9.4,-2.28,-4.19,2016,2015,-0.26,Joe Young,2,Joe,Young,21500009.0,1626202.0,1610612754.0,385.40000000000003,-1614.8260000000002
-3.14,66,31.8,-1.13,-4.27,2016,2015,-1.53,Derrick Rose,2,Derrick,Rose,21500002.0,201565.0,1610612741.0,2098.8,-8961.876
-1.33,66,19.9,-3.02,-4.35,2016,2015,-1.01,P.J. Hairston,2,P.J.,Hairston,,,,1313.3999999999999,-5713.289999999999
-1.07,71,12.9,-3.38,-4.45,2016,2015,-0.77,Thomas Robinson,2,Thomas,Robinson,21500006.0,203080.0,1610612751.0,915.9,-4075.755
-3.87,76,27.7,-0.73,-4.6,2016,2015,-2.02,Devin Booker,2,Devin,Booker,21500014.0,1626164.0,1610612756.0,2105.2,-9683.919999999998
-1.45,66,21.4,-3.25,-4.7,2016,2015,-1.46,Ty Lawson,2,Ty,Lawson,21500010.0,201951.0,1610612745.0,1412.3999999999999,-6638.28
-2.44,73,24.8,-2.36,-4.8,2016,2015,-1.98,Nik Stauskas,2,Nik,Stauskas,21500023.0,203917.0,1610612755.0,1810.4,-8689.92
-3.98,79,26.8,-0.95,-4.93,2016,2015,-2.42,Bojan Bogdanovic,2,Bojan,Bogdanovic,21500006.0,202711.0,1610612751.0,2117.2000000000003,-10437.796
-1.56,53,30.0,-3.72,-5.28,2016,2015,-2.18,Jahlil Okafor,2,Jahlil,Okafor,21500005.0,1626143.0,1610612755.0,1590.0,-8395.2
-3.31,54,19.1,-2.02,-5.33,2016,2015,-1.43,Nick Young,2,Nick,Young,21500017.0,201156.0,1610612747.0,1031.4,-5497.362000000001
-2.13,70,14.3,-3.65,-5.78,2016,2015,-1.65,Rashad Vaughn,2,Rashad,Vaughn,21500012.0,1626173.0,1610612749.0,1001.0,-5785.780000000001
-4.12,57,19.5,-2.15,-6.27,2016,2015,-2.31,Archie Goodwin,2,Archie,Goodwin,21500014.0,203462.0,1610612756.0,1111.5,-6969.105
2.76,61,31.5,5.16,7.92,2017,2016,13.48,Chris Paul,2,Chris,Paul,21600017.0,101108.0,1610612746.0,1921.5,15218.28
5.59,76,32.5,1.55,7.14,2017,2016,16.84,Draymond Green,2,Draymond,Green,21600003.0,203110.0,1610612744.0,2470.0,17635.8
2.29,73,27.9,4.44,6.73,2017,2016,13.18,Nikola Jokic,2,Nikola,Jokic,21600010.0,203999.0,1610612743.0,2036.6999999999998,13706.991
6.02,81,33.9,0.35,6.37,2017,2016,15.55,Rudy Gobert,2,Rudy,Gobert,21600002.0,203497.0,1610612762.0,2745.9,17491.383
1.18,60,37.4,4.7,5.88,2017,2016,12.67,Kyle Lowry,2,Kyle,Lowry,21600007.0,200768.0,1610612761.0,2244.0,13194.72
2.26,60,31.4,2.77,5.03,2017,2016,9.76,Kevin Love,2,Kevin,Love,21600001.0,201567.0,1610612739.0,1884.0,9476.52
3.35,69,34.0,1.23,4.58,2017,2016,11.51,Paul Millsap,2,Paul,Millsap,21600014.0,200794.0,1610612737.0,2346.0,10744.68
-0.2,69,33.2,4.67,4.47,2017,2016,10.5,Mike Conley,2,Mike,Conley,21600009.0,201144.0,1610612763.0,2290.8,10239.876
1.86,80,35.6,2.35,4.21,2017,2016,13.0,Giannis Antetokounmpo,2,Giannis,Antetokounmpo,21600008.0,203507.0,1610612749.0,2848.0,11990.08
1.69,72,32.4,2.2,3.89,2017,2016,10.52,Jae Crowder,2,Jae,Crowder,21600006.0,203109.0,1610612738.0,2332.7999999999997,9074.591999999999
0.76,61,34.0,3.02,3.78,2017,2016,9.2,Blake Griffin,2,Blake,Griffin,21600017.0,201933.0,1610612746.0,2074.0,7839.719999999999
0.44,80,32.6,3.12,3.56,2017,2016,11.21,Otto Porter Jr.,3,Otto,Jr.,,,,2608.0,9284.48
1.52,76,26.3,2.01,3.53,2017,2016,8.72,Andre Iguodala,2,Andre,Iguodala,21600003.0,2738.0,1610612744.0,1998.8,7055.763999999999
-1.49,75,35.9,4.63,3.14,2017,2016,10.72,Damian Lillard,2,Damian,Lillard,21600002.0,203081.0,1610612757.0,2692.5,8454.45
3.23,70,18.1,-0.31,2.92,2017,2016,5.12,Zaza Pachulia,2,Zaza,Pachulia,21600003.0,2585.0,1610612744.0,1267.0,3699.64
3.34,57,19.1,-0.61,2.73,2017,2016,4.03,Lucas Nogueira,2,Lucas,Nogueira,21600089.0,203512.0,1610612761.0,1088.7,2972.1510000000003
-1.25,79,34.7,3.93,2.68,2017,2016,9.95,Kemba Walker,2,Kemba,Walker,21600008.0,202689.0,1610612766.0,2741.3,7346.684000000001
0.72,74,34.2,1.86,2.58,2017,2016,8.69,Marc Gasol,2,Marc,Gasol,21600009.0,201188.0,1610612763.0,2530.8,6529.464000000001
0.26,82,24.0,2.29,2.55,2017,2016,6.68,Joe Ingles,2,Joe,Ingles,21600002.0,204060.0,1610612762.0,1968.0,5018.4
1.37,67,30.7,1.11,2.48,2017,2016,7.56,Patrick Beverley,2,Patrick,Beverley,21600171.0,201976.0,1610612745.0,2056.9,5101.112
1.93,74,37.8,6.49,8.42,2017,2016,20.43,LeBron James,2,LeBron,James,21600001.0,2544.0,1610612739.0,2797.2,23552.424
0.14,79,33.4,7.27,7.41,2017,2016,18.8,Stephen Curry,2,Stephen,Curry,21600003.0,201939.0,1610612744.0,2638.6,19552.025999999998
1.25,74,33.4,5.83,7.08,2017,2016,15.53,Kawhi Leonard,2,Kawhi,Leonard,21600003.0,202695.0,1610612759.0,2471.6,17498.928
1.8,76,37.0,4.82,6.62,2017,2016,17.35,Jimmy Butler,2,Jimmy,Butler,21600015.0,202710.0,1610612741.0,2812.0,18615.44
-0.47,81,34.6,6.74,6.27,2017,2016,17.34,Russell Westbrook,2,Russell,Westbrook,21600011.0,201566.0,1610612760.0,2802.6,17572.302
1.33,62,33.4,4.41,5.74,2017,2016,12.24,Kevin Durant,2,Kevin,Durant,21600003.0,201142.0,1610612744.0,2070.7999999999997,11886.391999999998
-1.57,81,36.4,6.38,4.81,2017,2016,15.54,James Harden,2,James,Harden,21600013.0,201935.0,1610612745.0,2948.4,14181.804
3.44,81,31.7,1.11,4.55,2017,2016,12.59,DeAndre Jordan,2,DeAndre,Jordan,21600017.0,201599.0,1610612746.0,2567.7,11683.034999999998
3.9,75,36.1,0.45,4.35,2017,2016,12.81,Anthony Davis,2,Anthony,Davis,21600010.0,203076.0,1610612740.0,2707.5,11777.624999999998
0.64,72,34.2,3.56,4.2,2017,2016,11.26,DeMarcus Cousins,2,DeMarcus,Cousins,21600012.0,202326.0,1610612758.0,2462.4,10342.08
3.58,80,20.1,0.22,3.8,2017,2016,7.02,Amir Johnson,2,Amir,Johnson,21600006.0,101161.0,1610612738.0,1608.0,6110.4
1.11,49,31.5,2.64,3.75,2017,2016,6.28,George Hill,2,George,Hill,21600002.0,201588.0,1610612762.0,1543.5,5788.125
4.32,67,31.6,-0.77,3.55,2017,2016,9.23,Robert Covington,2,Robert,Covington,21600011.0,203496.0,1610612755.0,2117.2000000000003,7516.06
3.42,62,27.8,-0.07,3.35,2017,2016,6.97,Cody Zeller,2,Cody,Zeller,21600008.0,203469.0,1610612766.0,1723.6000000000001,5774.06
-0.08,73,34.5,3.14,3.06,2017,2016,9.45,Gordon Hayward,2,Gordon,Hayward,21600087.0,202330.0,1610612762.0,2518.5,7706.610000000001
0.21,63,33.9,2.67,2.88,2017,2016,8.39,Danilo Gallinari,2,Danilo,Gallinari,21600010.0,201568.0,1610612743.0,2135.7,6150.815999999999
3.52,82,32.4,-0.8,2.72,2017,2016,9.73,Gorgui Dieng,2,Gorgui,Dieng,21600009.0,203476.0,1610612750.0,2656.7999999999997,7226.496
2.57,81,31.4,0.09,2.66,2017,2016,9.31,Myles Turner,2,Myles,Turner,21600005.0,1626167.0,1610612754.0,2543.4,6765.444
-0.09,75,35.9,2.67,2.58,2017,2016,9.72,Paul George,2,Paul,George,21600005.0,202331.0,1610612754.0,2692.5,6946.650000000001
0.76,75,32.9,1.73,2.49,2017,2016,8.72,Ricky Rubio,2,Ricky,Rubio,21600009.0,201937.0,1610612750.0,2467.5,6144.075000000001
1.94,76,27.4,0.42,2.36,2017,2016,7.31,James Johnson,2,James,Johnson,21600004.0,201949.0,1610612748.0,2082.4,4914.464
-0.45,78,34.0,2.78,2.33,2017,2016,9.53,Klay Thompson,2,Klay,Thompson,21600003.0,202691.0,1610612744.0,2652.0,6179.16
1.26,65,24.6,1.05,2.31,2017,2016,5.4,Patrick Patterson,2,Patrick,Patterson,21600007.0,202335.0,1610612761.0,1599.0,3693.69
-1.26,78,36.4,3.52,2.26,2017,2016,9.9,John Wall,2,John,Wall,21600014.0,202322.0,1610612764.0,2839.2,6416.591999999999
1.31,70,24.0,0.92,2.23,2017,2016,5.69,Nikola Mirotic,2,Nikola,Mirotic,21600015.0,202703.0,1610612741.0,1680.0,3746.4
3.54,68,12.6,-1.47,2.07,2017,2016,2.81,David West,2,David,West,21600003.0,2561.0,1610612744.0,856.8,1773.5759999999998
2.72,77,32.6,-0.69,2.03,2017,2016,8.15,Hassan Whiteside,2,Hassan,Whiteside,21600004.0,202355.0,1610612748.0,2510.2000000000003,5095.706
0.55,75,29.6,1.4,1.95,2017,2016,7.59,Brook Lopez,2,Brook,Lopez,21600006.0,201572.0,1610612751.0,2220.0,4329.0
2.41,76,31.2,-0.55,1.86,2017,2016,7.61,Markieff Morris,2,Markieff,Morris,21600014.0,202693.0,1610612764.0,2371.2,4410.432
1.06,68,32.3,0.76,1.82,2017,2016,6.93,Al Horford,2,Al,Horford,21600006.0,201143.0,1610612738.0,2196.3999999999996,3997.4479999999994
1.96,30,33.8,-0.21,1.75,2017,2016,3.1,Rudy Gay,2,Rudy,Gay,21600012.0,200752.0,1610612758.0,1013.9999999999999,1774.4999999999998
2.27,31,25.4,-0.57,1.7,2017,2016,2.46,Joel Embiid,2,Joel,Embiid,21600011.0,203954.0,1610612755.0,787.4,1338.58
1.56,67,33.2,0.1,1.66,2017,2016,6.88,Victor Oladipo,2,Victor,Oladipo,21600011.0,203506.0,1610612760.0,2224.4,3692.504
1.9,66,32.8,-0.31,1.59,2017,2016,6.54,Kristaps Porzingis,2,Kristaps,Porzingis,21600001.0,204001.0,1610612752.0,2164.7999999999997,3442.0319999999997
0.47,81,22.5,1.08,1.55,2017,2016,5.34,Greg Monroe,2,Greg,Monroe,21600008.0,202328.0,1610612749.0,1822.5,2824.875
-0.42,75,26.4,1.86,1.44,2017,2016,5.66,Malcolm Brogdon,2,Malcolm,Brogdon,21600008.0,1627763.0,1610612749.0,1980.0,2851.2
1.26,29,30.7,0.14,1.4,2017,2016,2.44,Khris Middleton,2,Khris,Middleton,21600787.0,203114.0,1610612749.0,890.3,1246.4199999999998
0.69,82,15.7,0.67,1.36,2017,2016,3.66,Marreese Speights,2,Marreese,Speights,21600017.0,201578.0,1610612746.0,1287.3999999999999,1750.864
3.11,72,14.2,-1.81,1.3,2017,2016,2.84,Kyle Anderson,2,Kyle,Anderson,21600003.0,203937.0,1610612759.0,1022.4,1329.1200000000001
3.13,61,29.1,-1.86,1.27,2017,2016,4.86,Al-Farouq Aminu,2,Al-Farouq,Aminu,21600002.0,202329.0,1610612757.0,1775.1000000000001,2254.3770000000004
1.0,69,18.7,1.43,2.43,2017,2016,4.64,Manu Ginobili,2,Manu,Ginobili,21600003.0,1938.0,1610612759.0,1290.3,3135.429
1.49,64,25.4,0.86,2.35,2017,2016,5.48,Pau Gasol,2,Pau,Gasol,21600003.0,2200.0,1610612759.0,1625.6,3820.16
3.62,67,17.9,-1.31,2.31,2017,2016,4.39,Nene Hilario,2,Nene,Hilario,21600013.0,2403.0,1610612745.0,1199.3,2770.383
3.94,76,17.5,-1.63,2.31,2017,2016,4.49,Dewayne Dedmon,2,Dewayne,Dedmon,21600003.0,203473.0,1610612759.0,1330.0,3072.3
-1.04,77,34.9,3.29,2.25,2017,2016,9.26,Bradley Beal,2,Bradley,Beal,21600014.0,203078.0,1610612764.0,2687.2999999999997,6046.424999999999
-1.41,82,37.0,3.54,2.13,2017,2016,10.0,Karl-Anthony Towns,2,Karl-Anthony,Towns,21600009.0,1626157.0,1610612750.0,3034.0,6462.42
-2.3,72,35.1,4.35,2.05,2017,2016,8.28,Kyrie Irving,2,Kyrie,Irving,21600001.0,202681.0,1610612739.0,2527.2000000000003,5180.76
-1.68,81,24.6,3.65,1.97,2017,2016,6.73,Lou Williams,2,Lou,Williams,21600013.0,101150.0,1610612747.0,1992.6000000000001,3925.422
1.07,80,34.7,0.86,1.93,2017,2016,9.29,Trevor Ariza,2,Trevor,Ariza,21600013.0,2772.0,1610612745.0,2776.0,5357.679999999999
-3.89,76,33.8,5.72,1.83,2017,2016,8.19,Isaiah Thomas,2,Isaiah,Thomas,21600006.0,202738.0,1610612738.0,2568.7999999999997,4700.9039999999995
1.18,67,32.7,0.64,1.82,2017,2016,6.89,Jrue Holiday,2,Jrue,Holiday,21600177.0,201950.0,1610612740.0,2190.9,3987.438
0.74,82,26.1,0.98,1.72,2017,2016,6.83,Ersan Ilyasova,2,Ersan,Ilyasova,21600011.0,101141.0,1610612760.0,2140.2000000000003,3681.1440000000002
-0.64,66,33.0,2.33,1.69,2017,2016,6.85,Eric Bledsoe,2,Eric,Bledsoe,21600012.0,202339.0,1610612756.0,2178.0,3680.8199999999997
-0.22,82,32.4,1.86,1.64,2017,2016,8.08,Jeff Teague,2,Jeff,Teague,21600005.0,201952.0,1610612754.0,2656.7999999999997,4357.151999999999
1.07,63,16.3,0.5,1.57,2017,2016,3.03,Jerian Grant,2,Jerian,Grant,21600061.0,1626170.0,1610612741.0,1026.9,1612.2330000000002
-0.12,72,29.4,1.63,1.51,2017,2016,6.46,Ryan Anderson,2,Ryan,Anderson,21600013.0,201583.0,1610612745.0,2116.7999999999997,3196.3679999999995
1.66,35,8.4,-0.24,1.42,2017,2016,0.82,Boban Marjanovic,2,Boban,Marjanovic,21600007.0,1626246.0,1610612765.0,294.0,417.47999999999996
1.68,80,29.9,-0.3,1.38,2017,2016,7.01,Steven Adams,2,Steven,Adams,21600011.0,203500.0,1610612760.0,2392.0,3300.9599999999996
-0.06,73,24.7,1.36,1.3,2017,2016,4.81,Vince Carter,2,Vince,Carter,21600009.0,1713.0,1610612763.0,1803.1,2344.0299999999997
-1.26,80,21.9,2.53,1.27,2017,2016,4.86,Patty Mills,2,Patty,Mills,21600003.0,201988.0,1610612759.0,1752.0,2225.04
2.58,51,20.5,-1.33,1.25,2017,2016,2.95,Nerlens Noel,2,Nerlens,Noel,21600266.0,203457.0,1610612755.0,1045.5,1306.875
1.94,65,18.3,-0.71,1.23,2017,2016,3.24,Nemanja Bjelica,2,Nemanja,Bjelica,21600009.0,202357.0,1610612750.0,1189.5,1463.085
2.2,47,27.6,-1.06,1.14,2017,2016,3.55,Tyson Chandler,2,Tyson,Chandler,21600012.0,2199.0,1610612756.0,1297.2,1478.808
1.5,79,18.7,-0.38,1.12,2017,2016,3.98,David Lee,2,David,Lee,21600003.0,101135.0,1610612759.0,1477.3,1654.576
-0.58,74,18.9,1.62,1.04,2017,2016,3.7,Channing Frye,2,Channing,Frye,21600001.0,101112.0,1610612739.0,1398.6,1454.5439999999999
1.05,72,32.4,-0.09,0.96,2017,2016,5.79,LaMarcus Aldridge,2,LaMarcus,Aldridge,21600003.0,200746.0,1610612759.0,2332.7999999999997,2239.488
3.66,73,12.4,-2.71,0.95,2017,2016,2.23,Salah Mejri,2,Salah,Mejri,21600023.0,1626257.0,1610612742.0,905.2,859.94
-0.25,82,31.3,1.19,0.94,2017,2016,6.55,Tobias Harris,2,Tobias,Harris,21600007.0,202699.0,1610612765.0,2566.6,2412.604
-1.62,73,33.7,2.54,0.92,2017,2016,6.3,Goran Dragic,2,Goran,Dragic,21600004.0,201609.0,1610612748.0,2460.1000000000004,2263.2920000000004
2.16,63,22.9,-1.26,0.9,2017,2016,3.79,Larry Nance Jr.,3,Larry,Jr.,,,,1442.6999999999998,1298.4299999999998
0.49,77,28.9,0.38,0.87,2017,2016,5.67,Maurice Harkless,2,Maurice,Harkless,21600002.0,203090.0,1610612757.0,2225.2999999999997,1936.0109999999997
0.83,72,26.1,0.0,0.83,2017,2016,4.66,DeMarre Carroll,2,DeMarre,Carroll,21600007.0,201960.0,1610612761.0,1879.2,1559.7359999999999
2.15,75,28.8,-1.38,0.77,2017,2016,5.44,Nikola Vucevic,2,Nikola,Vucevic,21600004.0,202696.0,1610612753.0,2160.0,1663.2
0.49,79,30.4,0.26,0.75,2017,2016,5.98,Marcus Smart,2,Marcus,Smart,21600061.0,203935.0,1610612738.0,2401.6,1801.1999999999998
-1.6,62,24.2,2.26,0.66,2017,2016,3.58,Wayne Ellington,2,Wayne,Ellington,21600256.0,201961.0,1610612748.0,1500.3999999999999,990.264
2.73,65,21.4,-2.11,0.62,2017,2016,3.32,Jusuf Nurkic,2,Jusuf,Nurkic,21600010.0,203994.0,1610612743.0,1391.0,862.42
1.08,79,30.7,-0.51,0.57,2017,2016,5.7,Serge Ibaka,2,Serge,Ibaka,21600004.0,201586.0,1610612753.0,2425.2999999999997,1382.4209999999998
